host08,5.0,0.17094444444444443
host07,5.0,0.0
host06,5.0,0.0
host05,5.0,0.0
host04,5.0,0.0
host03,5.0,0.0
host02,5.0,0.0
host01,5.0,0.0
host08,100.0,0.0
host07,100.0,0.0
host06,100.0,0.0
host05,100.0,0.0
host04,100.0,0.0
host03,100.0,0.0
host02,100.0,0.0
host01,100.0,0.0
host08,105.0,0.0
host07,105.0,0.38055555555555554
host06,105.0,0.0
host05,105.0,0.0
host04,105.0,0.0
host03,105.0,0.0
host02,105.0,0.0
host01,105.0,0.0
host08,110.0,0.0
host07,110.0,0.0
host06,110.0,0.0
host05,110.0,0.0
host04,110.0,0.0
host03,110.0,0.0
host02,110.0,0.0
host01,110.0,0.0
host08,200.0,0.0
host07,200.0,0.0
host06,200.0,0.0
host05,200.0,0.0
host04,200.0,0.0
host03,200.0,0.0
host02,200.0,0.0
host01,200.0,0.0
host08,205.0,0.0
host07,205.0,0.0
host06,205.0,0.38055555555555554
host05,205.0,0.0
host04,205.0,0.0
host03,205.0,0.0
host02,205.0,0.0
host01,205.0,0.0
host08,210.0,0.0
host07,210.0,0.0
host06,210.0,0.0
host05,210.0,0.0
host04,210.0,0.0
host03,210.0,0.0
host02,210.0,0.0
host01,210.0,0.0
host08,300.0,0.0
host07,300.0,0.0
host06,300.0,0.0
host05,300.0,0.0
host04,300.0,0.0
host03,300.0,0.0
host02,300.0,0.0
host01,300.0,0.0
host08,305.0,0.0
host07,305.0,0.0
host06,305.0,0.0
host05,305.0,0.38055555555555554
host04,305.0,0.0
host03,305.0,0.0
host02,305.0,0.0
host01,305.0,0.0
host08,310.0,0.0
host07,310.0,0.0
host06,310.0,0.0
host05,310.0,0.0
host04,310.0,0.0
host03,310.0,0.0
host02,310.0,0.0
host01,310.0,0.0
host08,400.0,0.0
host07,400.0,0.0
host06,400.0,0.0
host05,400.0,0.0
host04,400.0,0.0
host03,400.0,0.0
host02,400.0,0.0
host01,400.0,0.0
host08,405.0,0.0
host07,405.0,0.0
host06,405.0,0.0
host05,405.0,0.0
host04,405.0,0.38055555555555554
host03,405.0,0.0
host02,405.0,0.0
host01,405.0,0.0
host08,410.0,0.0
host07,410.0,0.0
host06,410.0,0.0
host05,410.0,0.0
host04,410.0,0.0
host03,410.0,0.0
host02,410.0,0.0
host01,410.0,0.0
host08,500.0,0.0
host07,500.0,0.0
host06,500.0,0.0
host05,500.0,0.0
host04,500.0,0.0
host03,500.0,0.0
host02,500.0,0.0
host01,500.0,0.0
host08,505.0,0.0
host07,505.0,0.0
host06,505.0,0.0
host05,505.0,0.0
host04,505.0,0.0
host03,505.0,0.38055555555555554
host02,505.0,0.0
host01,505.0,0.0
host08,510.0,0.0
host07,510.0,0.0
host06,510.0,0.0
host05,510.0,0.0
host04,510.0,0.0
host03,510.0,0.0
host02,510.0,0.0
host01,510.0,0.0
host08,600.0,0.0
host07,600.0,0.0
host06,600.0,0.0
host05,600.0,0.0
host04,600.0,0.0
host03,600.0,0.0
host02,600.0,0.0
host01,600.0,0.0
host08,605.0,0.0
host07,605.0,0.0
host06,605.0,0.0
host05,605.0,0.0
host04,605.0,0.0
host03,605.0,0.0
host02,605.0,0.38055555555555554
host01,605.0,0.0
host08,610.0,0.0
host07,610.0,0.0
host06,610.0,0.0
host05,610.0,0.0
host04,610.0,0.0
host03,610.0,0.0
host02,610.0,0.0
host01,610.0,0.0
host08,700.0,0.0
host07,700.0,0.0
host06,700.0,0.0
host05,700.0,0.0
host04,700.0,0.0
host03,700.0,0.0
host02,700.0,0.0
host01,700.0,0.0
host08,705.0,0.0
host07,705.0,0.0
host06,705.0,0.0
host05,705.0,0.0
host04,705.0,0.0
host03,705.0,0.0
host02,705.0,0.0
host01,705.0,0.38055555555555554
host08,710.0,0.0
host07,710.0,0.0
host06,710.0,0.0
host05,710.0,0.0
host04,710.0,0.0
host03,710.0,0.0
host02,710.0,0.0
host01,710.0,0.0
host08,800.0,0.0
host07,800.0,0.0
host06,800.0,0.0
host05,800.0,0.0
host04,800.0,0.0
host03,800.0,0.0
host02,800.0,0.0
host01,800.0,0.0
host08,805.0,0.38055555555555554
host07,805.0,0.0
host06,805.0,0.0
host05,805.0,0.0
host04,805.0,0.0
host03,805.0,0.0
host02,805.0,0.0
host01,805.0,0.0
host08,810.0,0.0
host07,810.0,0.0
host06,810.0,0.0
host05,810.0,0.0
host04,810.0,0.0
host03,810.0,0.0
host02,810.0,0.0
host01,810.0,0.0
host08,900.0,0.0
host07,900.0,0.0
host06,900.0,0.0
host05,900.0,0.0
host04,900.0,0.0
host03,900.0,0.0
host02,900.0,0.0
host01,900.0,0.0
host08,905.0,0.0
host07,905.0,0.38055555555555554
host06,905.0,0.0
host05,905.0,0.0
host04,905.0,0.0
host03,905.0,0.0
host02,905.0,0.0
host01,905.0,0.0
host08,910.0,0.0
host07,910.0,0.0
host06,910.0,0.0
host05,910.0,0.0
host04,910.0,0.0
host03,910.0,0.0
host02,910.0,0.0
host01,910.0,0.0
host08,1305.0,0.0
host07,1305.0,0.0
host06,1305.0,0.0
host05,1305.0,0.0
host04,1305.0,0.0
host03,1305.0,0.0
host02,1305.0,0.0
host01,1305.0,0.0
host08,1310.0,0.0
host07,1310.0,0.0
host06,1310.0,0.0
host05,1310.0,0.0
host04,1310.0,0.0
host03,1310.0,0.0
host02,1310.0,0.0
host01,1310.0,0.0
